Date,kedah_sek_keb_felda_bukit_tangga,kedah_sg_badak_di_akademi_binaan_malaysia_abm,kedah_sg_padang_terap_di_kepala_batas,kedah_sg_sintok_di_uum_sintok,kedah_sg_temin_di_kg_jeragan,kedah_felcra_sebapin,kedah_sek_keb_lamdin,kedah_sg_durian_burung_di_durian_burung,kedah_sg_padang_sanai_di_padang_sanai,kedah_sg_sari_di_kilang_gula_padang_terap,kedah_sek_keb_kampung_bukit
2021-10-22,3.5,19.5,5.5,7.5,,,0.5,1.0,3.5,1.5,0.0
2021-10-23,67.5,30.5,5.5,51.0,,,8.5,,37.5,35.0,0.5
2021-10-24,21.0,5.0,5.5,51.0,,,19.5,0.0,,37.0,0.0
2021-10-25,21.0,0.0,5.0,25.0,,,5.5,5.5,21.0,37.0,0.0
2021-10-26,0.0,0.0,9.5,0.0,,,105.0,0.0,21.0,0.0,0.0
2021-10-27,4.0,1.5,9.5,3.5,,,8.5,2.5,2.0,7.0,1.0
2021-10-28,8.0,9.5,26.5,4.5,,,46.5,46.0,77.5,82.0,
2021-10-29,0.0,0.5,26.5,4.5,,,0.5,46.5,79.5,1.0,0.0
2021-10-30,12.0,43.0,51.0,37.0,,,75.5,17.5,7.5,10.5,0.0
2021-10-31,3.5,4.5,51.0,37.0,,,0.0,17.5,7.5,1.5,0.5
2021-11-01,8.0,110.5,17.0,29.0,,,13.0,0.0,1.0,25.0,0.0
2021-11-02,0.0,0.0,17.0,29.0,,,0.0,0.5,0.5,0.0,
2021-11-03,2.0,3.0,0.0,2.0,,,0.0,,1.0,3.0,0.0
2021-11-04,0.0,0.0,0.0,2.0,,,0.0,0.5,1.0,0.0,0.0
2021-11-05,0.0,,0.0,0.0,,,0.0,,0.0,0.0,
2021-11-06,11.0,,1.0,9.5,,,6.5,,,20.5,
2021-11-07,0.5,7.5,9.5,9.5,,,5.5,69.0,,14.0,
2021-11-08,42.5,34.5,14.0,16.0,0.0,,15.5,29.0,37.5,4.5,0.0
2021-11-09,0.0,0.0,15.0,16.0,,,0.5,,37.5,0.0,0.0
2021-11-10,5.0,,,,,,,,,5.5,
2021-11-11,7.5,3.0,0.5,2.5,,,0.5,,,1.0,2.0
2021-11-12,7.5,4.5,0.5,3.5,,,0.0,1.0,0.5,0.5,0.5
2021-11-13,12.5,17.0,17.5,11.5,,,23.5,6.0,7.0,8.0,32.0
2021-11-14,0.0,0.0,17.5,11.5,,,0.5,6.0,7.0,0.5,30.0
2021-11-15,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2021-11-16,0.0,0.0,0.0,0.0,,,40.5,13.0,10.0,11.0,17.5
2021-11-17,19.0,34.0,6.5,16.5,,,8.5,31.5,16.5,18.0,11.0
2021-11-18,36.5,42.5,89.0,31.0,,,15.5,32.5,17.5,19.0,33.0
2021-11-19,0.0,2.0,89.0,1.0,,,0.5,1.5,16.0,19.0,0.0
2021-11-20,5.0,35.0,19.0,78.5,,,48.0,1.5,1.5,49.0,59.5
2021-11-21,5.0,5.0,22.0,78.5,,,16.5,0.5,65.0,49.0,59.5
2021-11-22,0.0,0.0,3.5,0.5,,,0.0,0.0,3.0,1.0,0.0
2021-11-23,11.5,0.0,0.0,1.0,,,3.0,0.0,3.0,0.0,
2021-11-24,0.5,0.5,0.5,0.5,,,0.0,,0.5,0.0,
2021-11-25,0.5,,,,,,0.0,,,0.5,
2021-11-26,,,,,,,,,,,
2021-11-27,6.0,21.5,1.5,6.0,,,0.0,6.5,0.5,1.5,
2021-11-28,6.0,,3.5,18.5,,,,6.5,4.0,0.0,
2021-11-29,,,3.5,18.5,,,,1.0,4.0,,
2021-11-30,,,1.5,1.0,,,,1.0,1.5,,
2021-12-01,28.0,18.5,4.0,10.0,,,,,13.0,26.0,47.5
2021-12-02,12.0,12.5,6.5,15.0,,,,18.5,16.5,16.5,8.5
2021-12-03,,,,,,,,,,,
2021-12-04,,,,,,,,,,,
2021-12-05,,,,,,,,,,,
2021-12-06,,,,,,,,,,,
2021-12-07,0.0,0.0,,,,,,,,0.0,
2021-12-08,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0
2021-12-09,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2021-12-10,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0
2021-12-11,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2021-12-12,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2021-12-13,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2021-12-14,0.0,0.0,0.5,0.0,,,,0.5,0.0,0.0,5.5
2021-12-15,0.0,0.0,0.5,0.0,,,,0.5,0.0,0.5,0.5
2021-12-16,8.5,10.0,5.5,7.5,,,,30.5,18.0,15.5,7.0
2021-12-17,82.5,58.5,39.0,45.0,,,,76.5,65.0,70.0,54.0
2021-12-18,0.5,3.0,1.5,1.5,,,,0.5,1.0,1.0,3.5
2021-12-19,2.5,2.5,2.5,2.5,,,,2.5,2.5,3.0,3.5
2021-12-20,0.0,2.5,2.5,2.5,,,,0.0,2.5,0.5,2.5
2021-12-21,0.0,0.0,2.0,0.0,,,,0.0,1.0,1.0,1.0
2021-12-22,0.0,,0.0,0.0,,,,,0.0,0.0,0.0
2021-12-23,0.5,3.5,0.0,0.0,,,,1.0,2.0,10.0,0.0
2021-12-24,0.0,0.0,0.0,0.0,,,,,2.0,0.5,0.0
2021-12-25,0.0,,,,,,,,,0.0,0.0
2021-12-26,0.0,0.5,0.0,0.0,,,,0.0,0.0,0.0,0.0
2021-12-27,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2021-12-28,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2021-12-29,0.0,1.0,0.0,0.0,,,,2.0,0.0,0.0,0.0
2021-12-30,0.0,1.0,0.0,0.0,,,,29.5,22.0,15.5,1.5
2021-12-31,0.0,0.0,0.0,0.0,,,,29.5,22.0,15.5,0.0
2022-01-01,1.0,0.5,0.0,0.0,,,,0.0,1.5,0.0,0.0
2022-01-02,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2022-01-03,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2022-01-04,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2022-01-05,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2022-01-06,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0
2022-01-07,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0
2022-01-08,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2022-01-09,0.0,0.0,,,,,,,,0.0,
2022-01-10,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,,,0.5,0.0,,
2022-01-12,0.0,0.0,0.0,0.0,0.0,,,0.5,0.0,,
2022-01-13,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2022-01-14,0.0,,0.0,0.0,0.0,,,0.0,0.0,,
2022-01-15,0.0,,0.0,0.0,0.0,,,0.0,0.0,,
2022-01-16,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2022-01-17,1.5,1.5,0.0,0.0,0.0,,,0.0,0.0,,
2022-01-18,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2022-01-19,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
2022-01-20,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
2022-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0
2022-01-23,0.0,0.0,,,,,,,,0.0,
2022-01-24,,,,,,,,,,,
2022-01-25,,,,,,,,,,,
2022-01-26,,,,,,,,,,,
2022-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-01-30,30.5,29.5,0.0,26.0,0.0,,19.5,0.0,0.0,0.5,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,,,0.5,0.0,0.0,
2022-02-02,0.0,0.5,10.0,0.0,0.0,,0.0,0.5,0.0,0.0,
2022-02-03,0.5,0.5,10.0,1.5,0.0,,0.0,0.0,0.0,0.0,
2022-02-04,2.5,1.5,1.5,1.5,0.0,,0.5,1.5,0.0,0.0,
2022-02-05,0.0,0.5,0.0,0.5,0.0,,0.0,1.5,0.0,2.5,
2022-02-06,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,
2022-02-07,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,4.0
2022-02-08,0.0,0.0,0.0,3.0,0.0,,0.0,0.5,0.0,5.5,6.0
2022-02-09,0.0,5.5,8.5,0.0,0.0,,0.0,0.0,15.0,0.0,0.0
2022-02-10,0.0,0.0,8.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2022-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-02-13,0.0,0.0,0.0,0.0,0.0,,,0.0,185.0,0.0,0.0
2022-02-14,,,,,,,,,,,
2022-02-15,3.5,1.0,1.0,4.0,0.0,,0.0,22.5,0.0,10.5,2.5
2022-02-16,19.0,49.5,0.5,26.0,0.0,,,2.5,0.0,2.5,5.0
2022-02-17,16.5,49.5,29.5,35.0,0.0,,25.5,25.5,0.0,24.5,30.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,,,0.5,0.0,0.0,
2022-02-19,0.0,0.0,0.5,0.0,0.0,,,0.5,0.0,0.0,0.0
2022-02-20,,,,,,,,,,,
2022-02-21,,,,,,,,,,,
2022-02-22,,,,,,,,,,,
2022-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-24,2.0,12.0,0.0,4.0,0.0,,17.5,5.5,3.0,1.0,5.0
2022-02-25,27.5,21.0,9.0,18.5,0.0,,4.5,43.0,39.5,41.5,33.5
2022-02-26,14.0,12.0,9.0,21.5,0.0,,6.0,49.0,41.0,22.5,10.0
2022-02-27,10.0,,12.5,11.0,0.0,,,17.0,13.0,12.0,
2022-02-28,0.5,2.0,0.5,1.5,0.0,,0.0,0.0,0.0,2.0,0.0
2022-03-01,4.5,0.0,0.5,7.5,0.0,,0.0,0.0,11.0,12.5,24.0
2022-03-02,0.0,0.0,0.0,7.5,0.0,,0.0,0.0,11.0,0.0,0.0
2022-03-03,,,,,,,,,,,
2022-03-04,,,,,,,,,,,
2022-03-05,,,,,,,,,,,
2022-03-06,,,,,,,,,,,
2022-03-07,0.0,,5.0,41.0,0.0,,0.5,87.5,103.0,,0.5
2022-03-08,,,,,,,,,,,
2022-03-09,,,,,,,,,,,
2022-03-10,,,,,,,,,,,
2022-03-11,,,,,,,,,,,
2022-03-12,,,,,,,,,,,
2022-03-13,,,,,,,,,,,
2022-03-14,,,,,,,,,,,
2022-03-15,8.5,,0.0,4.0,0.0,,0.5,,0.0,2.5,
2022-03-16,0.5,0.0,,,,,,,,0.0,
2022-03-17,,,,,,,,,,,
2022-03-18,,,,,,,,,,,
2022-03-19,4.0,,,,,,,,1.5,3.5,
2022-03-20,,,,,,,,,,,
2022-03-21,,,,,,,,,2.0,,
2022-03-22,,,,,,,,,,,
2022-03-23,1.0,1.5,1.5,1.0,0.0,,,5.0,18.0,16.0,4.0
2022-03-24,1.5,0.5,0.5,1.0,0.0,,0.0,0.5,0.5,10.5,0.5
2022-03-25,9.0,7.5,,3.0,0.0,,,1.0,35.5,46.5,86.5
2022-03-26,79.0,47.5,31.5,60.5,0.0,,,19.0,35.5,43.5,0.5
2022-03-27,0.0,0.0,0.0,60.5,0.0,,0.0,19.0,19.0,0.0,0.0
2022-03-28,,,,,,,,,,,
2022-03-29,0.0,,,,,,,,,0.5,
2022-03-30,0.5,,,0.0,0.0,,,,0.0,0.5,
2022-03-31,,,,,,,,,,,
2022-04-01,0.0,4.0,1.0,0.5,0.0,,,1.5,1.0,0.5,0.0
2022-04-02,43.0,11.5,0.0,0.0,0.0,,0.0,0.0,27.5,0.0,0.0
2022-04-03,0.0,0.0,,,0.0,,,,27.5,0.0,
2022-04-04,,,,,,,,,,,
2022-04-05,1.0,,2.0,1.5,0.0,,,4.5,3.5,17.5,
2022-04-06,0.5,5.5,44.0,2.5,0.0,,3.5,0.5,0.5,5.0,
2022-04-07,3.5,1.0,44.0,2.5,0.0,,4.0,1.5,0.5,4.0,0.0
2022-04-08,0.0,5.5,0.5,8.0,0.0,,13.5,0.0,0.0,0.0,27.5
2022-04-09,1.5,35.0,3.5,8.0,0.0,,0.0,0.0,0.0,0.5,0.0
2022-04-10,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5,0.0
2022-04-11,30.5,0.0,8.0,5.5,0.0,,,0.5,0.0,1.0,0.0
2022-04-12,0.0,0.0,9.0,5.5,0.0,,0.0,0.0,0.0,30.5,
2022-04-13,13.5,24.5,0.5,39.0,0.0,,,3.5,15.5,2.0,4.5
2022-04-14,3.0,4.0,0.5,39.0,0.0,,,3.5,15.5,0.0,2.0
2022-04-15,0.5,0.0,0.5,2.5,0.0,,0.0,17.5,4.0,0.0,0.0
2022-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,11.0
2022-04-17,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5,0.0
2022-04-18,,,,,,,,,,,
2022-04-19,18.0,3.0,3.5,9.5,0.0,,2.5,,0.0,0.5,0.5
2022-04-20,11.0,5.5,25.0,16.5,0.0,,,0.0,9.0,0.0,0.5
2022-04-21,1.5,1.0,25.0,16.5,0.0,,,0.5,9.0,5.5,0.0
2022-04-22,0.0,0.0,0.0,0.5,0.0,,,0.5,2.0,12.5,0.0
2022-04-23,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,3.0,15.5
2022-04-24,11.5,0.0,29.5,3.0,0.0,,,27.0,23.5,9.5,10.5
2022-04-25,11.5,23.5,29.5,7.0,0.0,,,21.5,23.5,1.0,6.5
2022-04-26,11.5,0.5,2.0,11.0,0.0,,,21.5,10.5,0.5,0.0
2022-04-27,0.5,0.0,1.0,15.0,0.0,,0.0,17.0,7.0,0.5,14.0
2022-04-28,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.5,18.5
2022-04-29,,,,,,,,,,,
2022-04-30,,,,,,,,,,,
2022-05-01,0.5,0.0,0.5,3.0,0.0,,0.0,0.5,7.0,0.0,0.0
2022-05-02,0.0,0.0,0.0,0.5,0.0,,,8.0,6.5,0.0,2.0
2022-05-03,0.0,0.5,1.5,0.0,0.0,,,0.0,0.0,0.0,0.0
2022-05-04,0.0,0.0,0.0,0.0,0.0,,,0.0,4.5,0.0,0.0
2022-05-05,48.5,0.0,18.0,52.0,0.0,,,8.0,14.0,0.0,18.0
2022-05-06,55.0,0.0,18.0,52.0,0.0,,,8.0,14.0,19.0,31.5
2022-05-07,0.0,,0.0,0.0,0.0,,,0.0,0.0,16.0,0.0
2022-05-08,,,21.0,,,,,17.5,12.0,4.0,
2022-05-09,0.5,,0.5,0.5,0.0,,,0.0,0.5,15.0,3.0
2022-05-10,,,,,,,,,0.0,,
2022-05-11,1.0,1.0,0.0,1.0,,,,2.5,3.5,16.5,0.0
2022-05-12,0.0,1.5,0.0,0.5,,,,0.0,0.0,3.0,23.5
2022-05-13,0.0,4.5,0.5,8.0,,,,7.5,4.5,0.5,2.0
2022-05-14,0.0,0.0,0.5,8.0,,,0.0,7.5,0.0,0.0,0.0
2022-05-15,0.0,0.0,0.0,0.0,,,,0.0,11.5,0.5,0.0
2022-05-16,2.0,2.5,21.5,2.0,,,3.5,17.0,13.5,36.5,38.5
2022-05-17,0.0,0.0,21.5,2.0,,,0.0,17.0,13.5,0.5,0.0
2022-05-18,0.0,0.0,0.0,0.5,,,,0.0,0.0,0.0,0.0
2022-05-19,0.0,2.5,0.0,0.0,,,0.0,0.0,0.0,0.5,0.0
2022-05-20,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5
2022-05-21,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2022-05-22,0.0,0.5,0.5,0.0,,,,0.0,5.0,3.0,5.0
2022-05-23,2.0,0.0,0.5,0.5,,,0.0,0.0,5.0,0.0,0.0
2022-05-24,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2022-05-25,20.5,31.0,0.0,18.0,,,,4.0,11.5,15.0,0.0
2022-05-26,0.0,0.0,2.0,18.0,,,0.0,4.0,11.5,0.5,0.0
2022-05-27,1.5,0.0,19.5,0.0,,,5.5,0.0,0.5,0.0,9.0
2022-05-28,19.0,21.0,19.5,18.0,,,2.5,15.5,11.5,8.0,0.5
2022-05-29,46.5,59.5,22.0,45.5,,,24.5,23.5,30.5,35.0,31.5
2022-05-30,46.5,59.5,24.5,45.5,,,36.5,23.5,30.5,22.0,38.5
2022-05-31,11.5,37.0,25.5,17.0,,,0.0,15.0,23.5,6.0,12.5
2022-06-01,3.5,2.5,47.0,17.0,,,,3.5,1.5,2.0,14.0
2022-06-02,9.0,8.0,47.0,11.0,,,,0.5,1.5,2.0,5.5
2022-06-03,0.0,4.5,0.5,0.0,,,,2.0,2.0,2.0,2.0
2022-06-04,1.0,12.5,0.5,22.0,,,0.0,2.0,2.0,0.0,0.0
2022-06-05,23.0,60.5,0.0,23.5,,,0.5,15.5,26.0,8.5,0.5
2022-06-06,25.0,1.0,0.0,23.5,,,,15.5,26.0,38.5,15.5
2022-06-07,0.0,1.5,0.0,5.0,,,,2.5,2.0,2.0,1.0
2022-06-08,6.0,3.0,0.0,1.5,,,0.5,1.5,1.0,0.0,0.5
2022-06-09,5.0,18.5,2.0,26.0,,,0.0,5.5,11.5,17.5,21.5
2022-06-10,0.0,0.5,2.0,26.0,,,5.5,7.5,11.5,0.5,9.0
2022-06-11,2.5,5.0,4.0,4.5,,,0.0,11.5,5.5,0.0,63.5
2022-06-12,0.0,0.0,4.0,4.5,,,0.0,11.5,5.5,0.0,0.0
2022-06-13,0.0,0.0,0.0,0.5,,,0.0,0.5,0.0,0.0,0.0
2022-06-14,16.5,2.0,0.0,6.0,,,0.0,0.0,0.0,0.0,0.0
2022-06-15,1.0,0.5,2.5,0.5,,,,12.5,7.0,7.0,38.0
2022-06-16,0.5,0.0,3.0,0.5,,,,14.5,7.0,1.0,0.5
2022-06-17,18.0,0.0,2.5,11.0,,,,24.5,13.5,8.0,8.5
2022-06-18,0.5,3.5,2.5,11.0,,,0.0,24.5,13.5,0.0,1.0
2022-06-19,0.0,0.0,1.0,4.0,,,0.0,1.0,1.0,0.0,0.0
2022-06-20,0.0,1.0,0.0,0.0,,,,1.5,1.0,0.5,0.5
2022-06-21,0.0,0.0,5.5,0.0,,,,0.0,0.0,0.0,0.5
2022-06-22,0.0,1.0,5.5,0.0,,,,0.0,0.5,0.0,0.0
2022-06-23,0.0,20.5,1.0,0.5,,,,50.0,32.0,4.5,29.0
2022-06-24,2.0,0.5,3.0,0.5,,,,50.0,32.0,9.5,60.5
2022-06-25,0.0,0.0,3.0,0.0,,,,1.0,0.0,,60.5
2022-06-26,0.0,0.5,0.0,0.5,,,,17.0,8.0,0.0,6.5
2022-06-27,0.5,0.5,0.0,0.5,,,0.5,17.0,8.0,1.5,6.5
2022-06-28,6.5,9.0,10.0,5.5,,,43.0,9.5,19.5,22.0,64.5
2022-06-29,0.0,0.0,20.5,5.5,,,,9.5,19.5,,2.0
2022-06-30,10.5,2.5,20.5,0.5,,,,0.0,1.5,0.5,0.0
2022-07-01,0.0,0.0,0.0,0.5,,,,0.0,0.5,,0.0
2022-07-02,0.0,0.0,1.5,0.0,,,,0.0,0.0,,0.0
2022-07-03,0.0,0.0,1.5,0.0,,,,0.0,0.0,0.0,0.0
2022-07-04,0.0,8.0,2.0,0.0,,,,0.0,4.0,,0.0
2022-07-05,0.0,0.0,0.0,0.0,,,,0.0,0.5,4.5,1.0
2022-07-06,0.0,0.0,0.0,0.5,,,0.0,0.5,8.5,15.5,0.0
2022-07-07,0.0,0.0,0.0,0.5,,,0.0,0.5,8.5,0.0,0.0
2022-07-08,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-07-09,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-07-10,0.0,0.0,1.5,0.0,,,0.0,0.0,0.0,0.0,4.0
2022-07-11,19.0,12.0,17.5,12.5,,,0.0,8.5,6.0,5.0,7.0
2022-07-12,57.5,37.0,69.0,32.0,,,0.0,33.0,26.0,31.5,107.0
2022-07-13,7.5,8.0,69.0,32.0,,,0.0,33.0,26.0,7.5,4.0
2022-07-14,16.5,5.5,3.0,11.5,,,0.0,2.5,10.0,5.5,6.0
2022-07-15,0.0,0.0,0.5,5.5,,,0.0,0.5,1.0,0.0,0.0
2022-07-16,0.0,0.0,0.0,1.5,,,0.0,0.5,0.0,0.0,0.0
2022-07-17,0.0,0.0,0.0,0.5,,,0.0,0.0,0.0,0.0,0.0
2022-07-18,0.0,0.0,0.0,0.0,,,0.0,0.5,0.0,0.0,0.0
2022-07-19,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,1.5
2022-07-20,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5
2022-07-21,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-07-22,32.5,0.5,0.5,1.5,,,0.0,0.0,18.0,6.5,45.0
2022-07-23,9.5,2.0,0.5,5.5,,,0.0,0.0,18.0,2.0,4.5
2022-07-24,5.5,11.5,0.5,5.5,,,0.0,0.5,1.5,3.5,0.5
2022-07-25,0.5,23.0,11.0,4.5,,,0.0,1.5,1.0,4.5,48.0
2022-07-26,10.5,10.0,11.0,3.0,,,0.0,1.5,3.5,3.0,0.0
2022-07-27,2.0,3.5,0.5,3.0,,,0.0,55.0,9.5,8.5,3.5
2022-07-28,20.0,62.0,12.0,33.5,,,0.0,56.0,33.0,0.0,2.5
2022-07-29,0.0,62.0,12.0,33.5,,,0.0,48.5,33.0,1.0,13.0
2022-07-30,2.0,0.0,1.5,5.5,,,0.0,1.0,0.0,4.0,17.5
2022-07-31,0.0,0.0,1.5,0.0,,,0.0,1.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.5
2022-08-02,66.5,50.5,17.5,34.5,,,0.0,5.0,25.5,30.0,13.0
2022-08-03,7.5,9.5,18.0,39.5,,,0.0,21.0,26.0,23.0,35.0
2022-08-04,0.0,,12.5,8.5,,,0.0,21.0,21.5,0.0,0.0
2022-08-05,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-08-06,7.5,,10.0,8.0,,,0.0,8.0,8.5,11.5,3.0
2022-08-07,0.0,0.0,10.0,8.0,,,0.0,8.0,8.5,0.0,0.0
2022-08-08,0.0,0.0,0.0,0.0,,,0.0,0.5,0.0,0.0,0.0
2022-08-09,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-08-10,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-08-11,,,,,,,,,,,
2022-08-12,,,,,,,,,,,
2022-08-13,,,,,,,,,,,
2022-08-14,2.5,1.0,0.0,0.0,,,2.5,0.0,0.0,1.5,0.5
2022-08-15,2.0,3.0,9.0,10.5,,,0.0,0.0,0.0,0.5,0.0
2022-08-16,43.5,0.5,9.0,42.5,,,0.0,4.0,9.0,8.5,15.5
2022-08-17,4.0,,6.5,42.5,,,0.0,4.0,9.0,0.0,0.0
2022-08-18,0.0,0.0,1.5,2.5,,,0.0,2.0,17.0,8.0,3.0
2022-08-19,0.0,0.0,0.0,0.0,,,0.0,1.0,17.0,0.5,0.0
2022-08-20,0.0,0.0,0.0,0.0,,,0.5,0.0,0.0,0.0,0.0
2022-08-21,9.0,3.0,50.0,31.0,,,3.0,5.0,6.0,18.0,30.5
2022-08-22,0.5,1.0,50.0,31.0,,,0.0,5.0,6.0,0.0,30.5
2022-08-23,10.0,0.0,12.0,15.5,,,6.0,22.5,0.0,6.5,3.0
2022-08-24,0.0,0.0,12.0,15.5,,,0.0,22.5,0.0,0.0,0.0
2022-08-25,1.0,0.5,43.0,0.5,,,34.0,9.5,14.0,18.5,27.0
2022-08-26,0.5,0.0,7.0,1.0,,,1.5,0.0,0.5,0.5,0.5
2022-08-27,10.5,0.5,24.0,7.0,,,6.5,34.0,23.0,18.5,24.0
2022-08-28,2.0,0.0,24.0,12.0,,,1.0,36.5,24.0,6.0,0.0
2022-08-29,0.0,0.5,4.5,1.0,,,57.5,3.5,7.5,3.5,34.5
2022-08-30,0.5,0.0,4.5,0.0,,,53.0,4.5,5.0,2.0,44.0
2022-08-31,0.0,0.5,0.0,0.0,,,1.5,0.0,0.5,0.0,0.0
2022-09-01,12.0,0.5,,22.0,,,19.0,0.0,3.5,14.0,0.0
2022-09-02,7.5,0.0,2.0,22.0,,,2.5,2.5,3.5,0.5,0.0
2022-09-03,31.0,0.5,6.0,49.5,,,0.0,10.0,8.0,3.5,0.0
2022-09-04,0.5,0.0,8.5,49.5,,,0.5,10.0,8.0,12.5,9.0
2022-09-05,0.0,0.0,8.5,0.0,,,0.0,3.5,7.5,0.0,0.0
2022-09-06,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-09-07,0.0,0.0,0.0,0.0,,,17.0,0.0,0.0,0.5,3.0
2022-09-08,15.5,0.5,0.5,10.0,,,6.0,2.0,1.0,2.0,3.0
2022-09-09,0.0,0.0,0.5,10.0,,,0.5,2.0,1.0,0.0,0.0
2022-09-10,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-09-11,8.5,0.0,19.5,18.0,,,0.0,3.0,0.0,12.0,2.5
2022-09-12,0.0,0.0,2.0,0.0,,,15.5,8.0,10.5,11.5,0.0
2022-09-13,0.0,0.0,2.0,0.5,,,0.0,8.0,10.5,0.5,14.0
2022-09-14,1.0,0.5,0.0,0.5,,,4.0,1.5,1.0,0.0,0.5
2022-09-15,4.0,0.0,7.5,3.0,,,8.5,5.5,2.5,2.0,2.5
2022-09-16,2.0,0.0,,12.5,,,4.0,7.5,8.0,6.0,6.0
2022-09-17,3.5,0.0,0.0,12.5,,,0.0,7.5,8.0,0.0,0.0
2022-09-18,4.5,0.0,20.0,6.5,,,0.5,7.0,27.5,29.5,0.0
2022-09-19,0.0,0.0,20.0,6.5,,,0.0,7.0,0.0,0.0,0.0
2022-09-20,,,,,,,,,,,
2022-09-21,,,,,,,,,,,
2022-09-22,,,,,,,,,,,
2022-09-23,,,,,,,,,,,
2022-09-24,,,,,,,,,,,
2022-09-25,,,,,,,,,,,
2022-09-26,,,,,,,,,,,
2022-09-27,6.0,0.0,,,,,0.0,,0.0,0.0,25.5
2022-09-28,12.0,0.0,3.5,11.5,,,9.0,3.0,5.5,7.5,7.5
2022-09-29,27.5,0.5,5.5,19.5,,,7.0,11.0,8.5,15.5,7.0
2022-09-30,10.5,0.0,5.5,19.5,,,0.5,11.0,8.5,20.5,2.0
2022-10-01,4.0,0.0,3.0,7.5,,,8.0,3.0,3.0,4.5,14.5
