Date,pasir_kemudi,felda_panching,komtur,sg_belat,sg_cherating
2020-05-12,0.0,32.0,,26.0,16.0
2020-05-13,,10.0,,,12.0
2020-05-14,,0.0,,,0.0
2020-05-15,0.0,0.0,,0.0,0.0
2020-05-16,,31.0,,,
2020-05-17,,0.0,,,
2020-05-18,,0.0,,,
2020-05-19,0.0,44.0,,,0.0
2020-05-20,0.0,0.0,,,0.0
2020-05-21,,0.0,,,
2020-05-22,0.0,0.0,,0.5,
2020-05-23,0.0,1.0,,2.5,
2020-05-24,0.0,0.0,,0.0,
2020-05-25,0.0,0.0,,,
2020-05-26,0.0,8.0,,,
2020-05-27,0.0,0.0,,0.0,
2020-05-28,,0.0,,,
2020-05-29,,22.0,,9.0,
2020-05-30,0.0,0.0,,,
2020-05-31,0.0,19.0,,0.0,
2020-06-01,0.0,66.0,,,
2020-06-02,,0.0,,,
2020-06-03,,0.0,,,
2020-06-04,0.0,7.0,,,
2020-06-05,0.0,0.0,,,
2020-06-06,,23.0,,,
2020-06-07,0.0,0.0,,0.0,
2020-06-08,,13.0,,,
2020-06-09,0.0,1.0,,0.0,
2020-06-10,0.0,10.0,,17.5,
2020-06-11,0.0,0.0,,1.0,
2020-06-12,0.0,17.0,,121.0,
2020-06-13,0.0,5.0,,4.0,
2020-06-14,0.0,0.0,,,
2020-06-15,0.0,1.0,,23.0,
2020-06-16,0.0,15.0,,4.5,
2020-06-17,0.0,2.0,,0.0,
2020-06-18,0.0,6.0,,,
2020-06-19,0.0,2.0,,24.5,
2020-06-20,0.0,0.0,,1.0,
2020-06-21,0.0,0.0,,0.0,
2020-06-22,0.0,0.0,,,
2020-06-23,,0.0,,,
2020-06-24,,,,,
2020-06-25,,,,,
2020-06-26,0.0,0.0,,0.0,
2020-06-27,0.0,0.0,,0.0,
2020-06-28,0.0,0.0,,0.0,
2020-06-29,0.0,1.0,,,
2020-06-30,0.0,0.0,,0.0,
2020-07-01,0.0,10.0,,0.0,
2020-07-02,0.0,0.0,,0.0,
2020-07-03,0.0,0.0,,,
2020-07-04,0.0,10.0,,,0.0
2020-07-05,0.0,35.0,,11.0,0.0
2020-07-06,0.0,0.0,,0.0,9.0
2020-07-07,0.0,13.0,,8.0,0.0
2020-07-08,0.0,0.0,,,1.0
2020-07-09,0.0,23.0,,12.5,13.0
2020-07-10,0.0,72.0,,147.0,14.0
2020-07-11,0.0,1.0,,7.5,1.0
2020-07-12,0.0,4.0,,28.5,14.0
2020-07-13,0.0,3.0,,3.5,8.0
2020-07-14,0.0,0.0,,0.0,0.0
2020-07-15,0.0,0.0,,0.0,1.0
2020-07-16,0.0,0.0,,0.0,0.0
2020-07-17,0.0,0.0,,,0.0
2020-07-18,0.0,3.0,,3.5,0.0
2020-07-19,,0.0,,,0.0
2020-07-20,0.0,0.0,,0.0,0.0
2020-07-21,0.0,0.0,,0.0,14.0
2020-07-22,0.0,0.0,,0.0,0.0
2020-07-23,,,,,
2020-07-24,0.0,1.0,,0.0,3.0
2020-07-25,,0.0,,,1.0
2020-07-26,0.0,0.0,,,0.0
2020-07-27,0.0,1.0,,1.0,6.0
2020-07-28,0.0,4.0,,15.0,0.0
2020-07-29,0.0,0.0,,,8.0
2020-07-30,0.0,2.0,,1.0,0.0
2020-07-31,0.0,34.0,,3.0,13.0
2020-08-01,0.0,31.0,,,1.0
2020-08-02,0.0,0.0,,0.0,0.0
2020-08-03,0.0,0.0,,1.0,0.0
2020-08-04,0.0,0.0,,,0.0
2020-08-05,0.0,0.0,,0.0,0.0
2020-08-06,0.0,0.0,,0.0,
2020-08-07,0.0,1.0,,,
2020-08-08,0.0,0.0,,1.0,
2020-08-09,0.0,0.0,,0.0,
2020-08-10,,,,,
2020-08-11,,,,,
2020-08-12,,,,,
2020-08-13,,,,,
2020-08-14,,,,,
2020-08-15,,,,,
2020-08-16,,,,,
2020-08-17,,,,,
2020-08-18,,,,,
2020-08-19,,,,,
2020-08-20,,,,,
2020-08-21,,,,,
2020-08-22,,,,,
2020-08-23,,,,,
2020-08-24,,,,,
2020-08-25,,,,,
2020-08-26,,,,,
2020-08-27,,,,,
2020-08-28,,,,,
2020-08-29,,,,,
2020-08-30,,,,,
2020-08-31,,,,,
2020-09-01,,,,,
2020-09-02,,,,,
2020-09-03,,,,,
2020-09-04,,,,,
2020-09-05,,,,,
2020-09-06,,,,,
2020-09-07,,,,,
2020-09-08,,,,,
2020-09-09,,,,,
2020-09-10,,,,,
2020-09-11,,,,,
2020-09-12,,,,,
2020-09-13,,,,,
2020-09-14,,,,,
2020-09-15,,,,,
2020-09-16,,,,,
2020-09-17,,,,,
2020-09-18,,,,,
2020-09-19,,,,,
2020-09-20,,,,,
2020-09-21,,,,,
2020-09-22,,,,,
2020-09-23,,,,,
2020-09-24,,,,,
2020-09-25,,,,,
2020-09-26,,,,,
2020-09-27,,,,,
2020-09-28,,,,,
2020-09-29,,,,,
2020-09-30,,,,,
2020-10-01,24.0,22.0,,,
2020-10-02,0.5,0.0,,,0.0
2020-10-03,0.0,0.0,,,
2020-10-04,,,,,
2020-10-05,0.0,0.0,,,0.0
2020-10-06,0.0,0.0,,,2.0
2020-10-07,8.0,2.0,,,21.0
2020-10-08,0.5,1.0,,,14.0
2020-10-09,0.0,0.0,,,
2020-10-10,0.5,0.0,,,
2020-10-11,,,,,0.0
2020-10-12,,,,,
2020-10-13,,,,,2.0
2020-10-14,0.0,0.0,,,0.0
2020-10-15,0.0,0.0,,0.0,0.0
2020-10-16,0.0,0.0,,0.0,
2020-10-17,0.0,0.0,,0.0,0.0
2020-10-18,0.0,0.0,,0.0,0.0
2020-10-19,6.0,5.0,,3.0,
2020-10-20,5.5,12.0,,9.5,1.0
2020-10-21,0.0,0.0,,16.0,9.0
2020-10-22,0.0,3.0,,0.5,
2020-10-23,0.0,2.0,,,
2020-10-24,13.5,36.0,,0.0,13.0
2020-10-25,,,,,34.0
2020-10-26,1.0,0.0,,6.5,3.0
2020-10-27,0.0,0.0,,0.0,0.0
2020-10-28,4.5,48.0,,39.5,1.0
2020-10-29,,,,,1.0
2020-10-30,0.5,2.0,,,3.0
2020-10-31,5.5,,,,
2020-11-01,,,,,
2020-11-02,9.5,7.0,,,
2020-11-03,0.5,5.0,,,
2020-11-04,13.0,,,15.5,
2020-11-05,1.0,,,0.0,
2020-11-06,62.5,60.0,,87.5,
2020-11-07,0.5,1.0,,8.0,
2020-11-08,49.0,,,4.5,
2020-11-09,2.0,,,0.5,
2020-11-10,0.0,0.0,,2.0,
2020-11-11,67.5,65.0,27.0,37.5,
2020-11-12,0.5,0.0,0.0,0.5,
2020-11-13,7.5,12.0,0.0,1.0,
2020-11-14,0.0,,1.0,,2.0
2020-11-15,0.5,,0.0,1.0,1.0
2020-11-16,0.5,,8.0,5.5,0.0
2020-11-17,56.5,,43.0,37.0,60.0
2020-11-18,,,9.0,,9.0
2020-11-19,1.5,,29.0,11.0,0.0
2020-11-20,0.0,,3.0,1.5,0.0
2020-11-21,7.0,,5.0,9.0,20.0
2020-11-22,14.5,,26.0,17.0,37.0
2020-11-23,45.0,,35.0,44.5,104.0
2020-11-24,47.0,,46.0,49.5,89.0
2020-11-25,15.5,,17.0,14.0,17.0
2020-11-26,,,3.0,,32.0
2020-11-27,77.5,,107.0,38.0,15.0
2020-11-28,62.0,,54.0,17.5,4.0
2020-11-29,1.5,,90.0,11.5,20.0
2020-11-30,1.0,,0.0,0.0,0.0
2020-12-01,,,,,
2020-12-02,12.5,,8.0,48.5,44.0
2020-12-03,7.0,,6.0,6.5,26.0
2020-12-04,16.5,,32.0,10.0,
2020-12-05,,,18.0,,2.0
2020-12-06,,,0.0,,1.0
2020-12-07,0.0,,0.0,,0.0
2020-12-08,0.0,,0.0,0.0,1.0
2020-12-09,0.0,,0.0,0.0,0.0
2020-12-10,,,26.0,,
2020-12-11,0.0,0.0,0.0,0.5,0.0
2020-12-12,0.5,0.0,1.0,0.0,7.0
2020-12-13,2.5,2.0,2.0,4.0,4.5
2020-12-14,0.0,1.0,0.0,0.0,2.0
2020-12-15,,,5.0,,
2020-12-16,20.5,19.0,85.0,,58.0
2020-12-17,66.0,94.5,110.0,,243.5
2020-12-18,83.0,87.5,92.0,89.0,201.5
2020-12-19,6.0,,20.0,,
2020-12-20,71.5,71.0,78.0,88.0,164.5
2020-12-21,0.5,0.0,0.0,2.5,0.0
2020-12-22,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,0.0,,0.0
2020-12-24,0.0,0.0,0.0,0.0,0.0
2020-12-25,,,0.0,,
2020-12-26,,,,,
2020-12-27,27.5,17.0,48.0,,9.0
2020-12-28,0.0,0.0,0.0,,0.0
2020-12-29,0.0,0.0,0.0,,0.0
2020-12-30,0.0,0.0,0.0,,0.0
2020-12-31,,,,,
2021-01-01,24.0,29.0,42.0,47.5,16.5
2021-01-02,,,54.0,,
2021-01-03,,,307.0,,139.0
2021-01-04,,,16.0,,
2021-01-05,,,50.0,,
2021-01-06,173.5,142.0,195.0,182.5,171.0
2021-01-07,35.0,,34.0,96.5,5.5
2021-01-08,5.0,,33.0,53.5,4.0
2021-01-09,29.5,,24.0,49.5,26.0
2021-01-10,4.0,,13.0,8.5,17.5
2021-01-11,6.0,,12.0,13.0,11.0
2021-01-12,14.5,,12.0,14.0,18.0
2021-01-13,,,17.0,,
2021-01-14,,,0.0,,0.0
2021-01-15,,,,,
2021-01-16,,,0.0,0.0,0.0
2021-01-17,,,0.0,,
2021-01-18,,,1.0,1.0,0.5
2021-01-19,,,0.0,,
2021-01-20,,,,,
2021-01-21,,,0.0,,
2021-01-22,,,,,
2021-01-23,,,29.0,,
2021-01-24,,,0.0,,
2021-01-25,,,0.0,,
2021-01-26,,,0.0,,
2021-01-27,,,12.0,,
2021-01-28,,,4.0,,
2021-01-29,,,4.0,,
2021-01-30,,,,,
2021-01-31,,,0.0,,
2021-02-01,,,,,
2021-02-02,,,2.0,,
2021-02-03,,,,,
2021-02-04,,,0.0,,
2021-02-05,,,1.0,,
2021-02-06,,,7.0,,
2021-02-07,,,0.0,,
2021-02-08,,,1.0,,
2021-02-09,,,0.0,,
2021-02-10,,,0.0,,0.0
2021-02-11,,,0.0,,
2021-02-12,,,,,
2021-02-13,,,0.0,,
2021-02-14,,,0.0,,
2021-02-15,,,0.0,,
2021-02-16,,,0.0,,
2021-02-17,,,0.0,,
2021-02-18,,,0.0,,
2021-02-19,,,0.0,,
2021-02-20,0.0,0.0,2.0,0.0,3.0
2021-02-21,,,1.0,,
2021-02-22,,,,,
2021-02-23,,,,,
2021-02-24,,,0.0,,
2021-02-25,,,,,
2021-02-26,,,0.0,,
2021-02-27,,,,,
2021-02-28,,,,,
2021-03-01,,,,,
2021-03-02,,,0.0,,
2021-03-03,,,0.0,,
2021-03-04,,,0.0,,
2021-03-05,,,0.0,,
2021-03-06,,,,,
2021-03-07,,,1.0,,
2021-03-08,,,0.0,,
2021-03-09,,,0.0,,
2021-03-10,,,,,
2021-03-11,,,1.0,,
2021-03-12,,,,,
2021-03-13,,,6.0,,
2021-03-14,,,0.0,,
2021-03-15,,,,,
2021-03-16,,,,,
2021-03-17,,,,,
2021-03-18,,,,,
2021-03-19,,,0.0,,
2021-03-20,,,0.0,,
2021-03-21,,,,,
2021-03-22,,,,,
2021-03-23,,,,,
2021-03-24,,,126.0,,151.5
2021-03-25,,,,,
2021-03-26,,,0.0,,
2021-03-27,,,9.0,,
2021-03-28,,,16.0,,
2021-03-29,,,,,
2021-03-30,,,4.0,,
2021-03-31,,,,,
2021-04-01,,,22.0,,
2021-04-02,,,6.0,,
2021-04-03,,,0.0,,
2021-04-04,,,21.0,,
2021-04-05,,,,,
2021-04-06,,,,,
2021-04-07,,,,,
2021-04-08,,,,,
2021-04-09,,,,,
2021-04-10,,,,,
2021-04-11,,,,,
2021-04-12,,,,,
2021-04-13,,,,,
2021-04-14,,,,,
2021-04-15,,,8.0,,
2021-04-16,,,,,
2021-04-17,,,,,
2021-04-18,,,,,
2021-04-19,,,,,
2021-04-20,,,1.0,,
2021-04-21,,,,,
2021-04-22,,,,,
2021-04-23,,,0.0,,
2021-04-24,,,,,
2021-04-25,,,0.0,,
2021-04-26,,,,,
2021-04-27,,,0.0,,
2021-04-28,,,,,
2021-04-29,,,,,
2021-04-30,,,,,
2021-05-01,,,,,
2021-05-02,,,,,
2021-05-03,,,,,
2021-05-04,,,7.0,,
2021-05-05,,,3.0,,
2021-05-06,,,,,
2021-05-07,,,,,
2021-05-08,,,,,
2021-05-09,,,,,
2021-05-10,,,0.0,,
2021-05-11,,,1.0,,
2021-05-12,,,17.0,,
2021-05-13,,,0.0,,
2021-05-14,,,1.0,,
2021-05-15,,,,,
2021-05-16,,,,,
2021-05-17,,,,,
2021-05-18,,,,,
2021-05-19,,,,,
2021-05-20,,,,,
2021-05-21,,,,,
2021-05-22,,,,,
2021-05-23,,,,,
2021-05-24,,,,,
2021-05-25,,,0.0,,
2021-05-26,,2.5,0.0,1.0,0.0
2021-05-27,,,,,
2021-05-28,,,,,
2021-05-29,,,0.0,,
2021-05-30,,,0.0,,
2021-05-31,,,0.0,,
2021-06-01,,,0.0,,
2021-06-02,,,0.0,,
2021-06-03,,0.0,0.0,2.5,0.0
2021-06-04,,0.0,0.0,0.0,0.0
2021-06-05,,,0.0,0.0,0.0
2021-06-06,,0.0,0.0,13.0,0.0
2021-06-07,,,0.0,,
2021-06-08,,,,,
2021-06-09,,,3.0,,
2021-06-10,,,,,
2021-06-11,,,,,
2021-06-12,,,,,
2021-06-13,,,17.0,,
2021-06-14,,,0.0,,
2021-06-15,,18.5,0.0,0.0,0.0
2021-06-16,,,,,
2021-06-17,,,29.0,,
2021-06-18,,,0.0,,
2021-06-19,,,6.0,,
2021-06-20,,,0.0,,
2021-06-21,,,0.0,,
2021-06-22,,,,,
2021-06-23,,,,,
2021-06-24,,,,,
2021-06-25,,,21.0,,
2021-06-26,,,,,
2021-06-27,,,,,
2021-06-28,,,8.0,,
2021-06-29,,,0.0,,
2021-06-30,,,0.0,,
2021-07-01,,,,,
2021-07-02,,,,,
2021-07-03,,,,,
2021-07-04,,,,,
2021-07-05,,,,,
2021-07-06,,,,,
2021-07-07,,,1.0,,
2021-07-08,,,0.0,,
2021-07-09,,,,,
2021-07-10,,,,,
2021-07-11,,,,,
2021-07-12,,,,,
2021-07-13,,,,,
2021-07-14,,,,,
2021-07-15,,,,,
2021-07-16,,,,,
2021-07-17,,,,,
2021-07-18,,,,,
2021-07-19,,,,,
2021-07-20,,,,,
2021-07-21,,,0.0,,
2021-07-22,,,,,
2021-07-23,,,,,
2021-07-24,,,,,
2021-07-25,,,0.0,,
2021-07-26,,,,,
2021-07-27,,,0.0,,
2021-07-28,,,,,
2021-07-29,,,,,
2021-07-30,,,,,
2021-07-31,,,,,
2021-08-01,,,3.0,,
2021-08-02,,,,,
2021-08-03,,,,,
2021-08-04,,,,,
2021-08-05,,,,,
2021-08-06,,,0.0,,
2021-08-07,,,5.0,,
2021-08-08,,,10.0,,
2021-08-09,,,,,
2021-08-10,,,5.0,,
2021-08-11,,,,,
2021-08-12,,,,,
2021-08-13,,,,,
2021-08-14,,,0.0,,
2021-08-15,,,17.0,,
2021-08-16,,,0.0,,
2021-08-17,,,,,
2021-08-18,,,,,
2021-08-19,,,19.0,,
2021-08-20,5.0,5.0,3.0,0.0,0.0
2021-08-21,,,,,
2021-08-22,,,0.0,,
2021-08-23,,,,,
2021-08-24,,,,,
2021-08-25,,,0.0,,
2021-08-26,,,0.0,,
2021-08-27,,,,,
2021-08-28,,,0.0,,1.0
2021-08-29,,,56.0,,
2021-08-30,,,,,
2021-08-31,,,8.0,,
2021-09-01,,,13.0,,
2021-09-02,,,4.0,,
2021-09-03,,,,,
2021-09-04,,0.5,,0.0,1.0
2021-09-05,,,,11.0,1.0
2021-09-06,,,,,
2021-09-07,0.5,0.0,0.0,0.0,0.0
2021-09-08,0.0,0.0,0.0,0.0,0.0
2021-09-09,43.5,0.0,0.0,0.0,3.5
2021-09-10,0.0,,0.0,19.5,0.0
2021-09-11,,,0.0,,
2021-09-12,,,21.0,,
2021-09-13,,,4.0,,
2021-09-14,0.0,,0.0,0.0,1.0
2021-09-15,29.5,,1.0,27.0,0.5
2021-09-16,,,0.0,,
2021-09-17,0.5,0.0,0.0,0.0,0.0
2021-09-18,,,,,
2021-09-19,,,,,
2021-09-20,,,,,
2021-09-21,,,,,
2021-09-22,6.0,3.0,,4.0,0.0
2021-09-23,0.0,0.0,,0.0,0.0
2021-09-24,,,0.0,,
2021-09-25,,,0.0,,
2021-09-26,5.0,,4.0,1.5,0.0
2021-09-27,,,1.0,,
2021-09-28,,,3.0,,
2021-09-29,6.0,23.0,13.0,10.5,0.0
2021-09-30,,,0.0,,
2021-10-01,9.0,6.5,17.0,22.5,0.5
2021-10-02,,,2.0,,
2021-10-03,3.5,,0.0,10.5,1.0
2021-10-04,,,,,
2021-10-05,,,,,
2021-10-06,,,0.0,,
2021-10-07,,,,,
2021-10-08,,,,,
2021-10-09,,,,,
2021-10-10,,,,,
2021-10-11,,,,,
2021-10-12,,,,,
2021-10-13,,,,,
2021-10-14,,,,,
2021-10-15,,0.0,0.0,0.0,0.0
2021-10-16,,,,,
2021-10-17,,,,,
2021-10-18,,,,,
2021-10-19,,,,,
2021-10-20,,,,,
2021-10-21,,,,,
2021-10-22,,,9.0,,
2021-10-23,0.5,0.0,23.0,19.0,1.5
2021-10-24,,,,,
2021-10-25,1.0,27.0,,0.0,0.0
2021-10-26,,,,,
2021-10-27,,,31.0,,
2021-10-28,,,23.0,,
2021-10-29,,13.0,26.0,6.0,
2021-10-30,,,0.0,,
2021-10-31,,,0.0,,
2021-11-01,10.0,35.0,3.0,0.0,0.0
2021-11-02,,,3.0,,
2021-11-03,,,39.0,,
2021-11-04,,,0.0,,
2021-11-05,,,,,
2021-11-06,,,,,
2021-11-07,,,,,
2021-11-08,,,0.0,,
2021-11-09,,,,,
2021-11-10,,,,,
2021-11-11,,,,,
2021-11-12,,,,,
2021-11-13,,,,,
2021-11-14,,,,,
2021-11-15,,,,,
2021-11-16,,,,,
2021-11-17,,,,,
2021-11-18,,,,,
2021-11-19,,,0.0,,
2021-11-20,,,4.0,,
2021-11-21,,,0.0,,
2021-11-22,,,,,
2021-11-23,,,,,
2021-11-24,,,,,
2021-11-25,,,,,
2021-11-26,,,,,
2021-11-27,,,,,
2021-11-28,,,,,
2021-11-29,,,15.0,,
2021-11-30,,,0.0,,
2021-12-01,,,3.0,,
2021-12-02,,,,,
2021-12-03,,,,,
2021-12-04,,,,,
2021-12-05,,,,,
2021-12-06,,,,,
2021-12-07,,,,,
2021-12-08,,,,,
2021-12-09,,,,,
2021-12-10,,,,,
2021-12-11,1.5,,2.0,0.0,4.5
2021-12-12,,,,,
2021-12-13,,,,,
2021-12-14,,,,,
2021-12-15,,,,,
2021-12-16,,,,,
2021-12-17,,,,,
2021-12-18,,,,,
2021-12-19,,,,,
2021-12-20,,,0.0,,
2021-12-21,,,,,
2021-12-22,,,,,
2021-12-23,,,2.0,,
2021-12-24,,,,,
2021-12-25,,,,,
2021-12-26,0.0,,0.0,0.0,3.5
2021-12-27,,,0.0,,
2021-12-28,,,0.0,,
2021-12-29,,,3.0,,
2021-12-30,,,106.0,,
2021-12-31,,,19.0,,
2022-01-01,,,38.0,,
2022-01-02,,,120.0,,
2022-01-03,25.5,,135.0,9.5,35.0
2022-01-04,,,2.0,,
2022-01-05,,,0.0,,
2022-01-06,,,0.0,,
2022-01-07,,,0.0,,
2022-01-08,,,,,
2022-01-09,,,,,
2022-01-10,,,,,
2022-01-11,,,,,
2022-01-12,,,0.0,,
2022-01-13,,,,,
2022-01-14,,,,,
2022-01-15,,,0.0,,
2022-01-16,,,5.0,,
2022-01-17,,,0.0,,
2022-01-18,,,0.0,,
2022-01-19,,,,,
2022-01-20,,,,,
2022-01-21,,,,,
2022-01-22,,,,,
2022-01-23,,,,,
2022-01-24,,,,,
2022-01-25,,,,,
2022-01-26,,,,,
2022-01-27,,,,,
2022-01-28,,,,,
2022-01-29,,,,,
2022-01-30,,,,,
2022-01-31,,,,,
2022-02-01,,,,,
2022-02-02,,,,,
2022-02-03,,,5.0,,
2022-02-04,,,,,
2022-02-05,,,3.0,,
2022-02-06,,,11.0,,
2022-02-07,,,,,
2022-02-08,,,109.0,,
2022-02-09,,,3.0,,
2022-02-10,,,,,
2022-02-11,,,,,
2022-02-12,,,,,
2022-02-13,,,,,
2022-02-14,,,,,
2022-02-15,,,,,
2022-02-16,,,,,
2022-02-17,,,,,
2022-02-18,,,,,
2022-02-19,,,,,
2022-02-20,,,,,
2022-02-21,,,,,
2022-02-22,,,,,
2022-02-23,,,,,
2022-02-24,,,,,
2022-02-25,,,53.0,,
2022-02-26,,,6.0,,
2022-02-27,,,,,
2022-02-28,,,,,
2022-03-01,,,,,
2022-03-02,,,,,
2022-03-03,,,,,
2022-03-04,,,,,
2022-03-05,,,,,
2022-03-06,,,,,
2022-03-07,,,0.0,,
2022-03-08,,,,,
2022-03-09,,,,,
2022-03-10,,,,,
2022-03-11,,,,,
2022-03-12,,,,,
2022-03-13,,,,,
2022-03-14,,,,,
2022-03-15,,,,,
2022-03-16,,,,,
2022-03-17,,,,,
2022-03-18,,,,,
2022-03-19,,,,,
2022-03-20,,,,,
2022-03-21,,,,,
2022-03-22,,,,,
2022-03-23,,,,,
2022-03-24,,,,,
2022-03-25,,,,,
2022-03-26,,,,,
2022-03-27,,,,,
2022-03-28,,,,,
2022-03-29,,,,,
2022-03-30,,,,,
2022-03-31,,,,,
2022-04-01,,,,,
2022-04-02,,,,,
2022-04-03,,,,,
2022-04-04,,,,,
2022-04-05,,,,,
2022-04-06,,,,,
2022-04-07,,,,,
2022-04-08,,,,,
2022-04-09,,,,,
2022-04-10,,,,,
2022-04-11,,,,,
2022-04-12,,,,,
2022-04-13,,,,,
2022-04-14,,,14.0,,
2022-04-15,,,,,
2022-04-16,,,1.0,,
2022-04-17,,,,,
2022-04-18,,,,,
2022-04-19,,,,,
2022-04-20,,,,,
2022-04-21,,,0.0,,
2022-04-22,,,,,
2022-04-23,,,,,
2022-04-24,,,,,
2022-04-25,,,,,
2022-04-26,,,0.0,,
2022-04-27,,,,,
2022-04-28,,,,,
2022-04-29,,,,,
2022-04-30,,,,,
2022-05-01,,,,,
2022-05-02,,,,,
2022-05-03,,,,,
2022-05-04,,,,,
2022-05-05,,,,,
2022-05-06,,,,,
2022-05-07,,,,,
2022-05-08,,,,,
2022-05-09,,,,,
2022-05-10,,,,,
2022-05-11,,,,,
2022-05-12,,,32.0,,
2022-05-13,,,0.0,,
2022-05-14,,,14.0,,
2022-05-15,,,,,
2022-05-16,,,0.0,,
2022-05-17,,,0.0,,
2022-05-18,,,,,
2022-05-19,,,0.0,,
2022-05-20,,,19.0,,
2022-05-21,,,,,
2022-05-22,,,,,
2022-05-23,,,,,
2022-05-24,,,,,
2022-05-25,,,,,
2022-05-26,,,0.0,,
2022-05-27,,,0.0,,
2022-05-28,,,0.0,,
2022-05-29,,,0.0,,
2022-05-30,,,20.0,,
2022-05-31,,,35.0,,
2022-06-01,,,4.0,,
2022-06-02,,,21.0,,
2022-06-03,,,0.0,,
2022-06-04,,,0.0,,
2022-06-05,,,,,
2022-06-06,,,51.0,,
2022-06-07,,,0.0,,
2022-06-08,,,,,
2022-06-09,,,0.0,,
2022-06-10,,,,,
2022-06-11,,,,,
2022-06-12,,,,,
2022-06-13,,,,,
2022-06-14,,,,,
2022-06-15,,,,,
2022-06-16,,,0.0,,
2022-06-17,,,0.0,,
2022-06-18,,,0.0,,
2022-06-19,,,1.0,,
2022-06-20,,,7.0,,
2022-06-21,,,0.0,,
2022-06-22,,,0.0,,
2022-06-23,,,0.0,,
2022-06-24,,,,,
2022-06-25,,,,,
2022-06-26,,,,,
2022-06-27,,,1.0,,
2022-06-28,,,0.0,,
2022-06-29,,,6.0,,
2022-06-30,,,0.0,,
2022-07-01,,,0.0,,
2022-07-02,,,,,
2022-07-03,,,0.0,,
2022-07-04,,,,,
2022-07-05,,,,,
2022-07-06,,,,,
2022-07-07,,,,,
2022-07-08,,,,,
2022-07-09,,,0.0,,
2022-07-10,,,0.0,17.0,
2022-07-11,,,,,
2022-07-12,,,,,
2022-07-13,,,,,
2022-07-14,,,,,
2022-07-15,,,0.0,,
2022-07-16,,,0.0,,
2022-07-17,,,,,
2022-07-18,,,14.0,,
2022-07-19,,,10.0,,
2022-07-20,,,0.0,,
2022-07-21,,,0.0,,
2022-07-22,,,,,
2022-07-23,,,0.0,,
2022-07-24,,,,,
2022-07-25,,,0.0,,
2022-07-26,,,0.0,,
2022-07-27,,,22.0,,
2022-07-28,,,10.0,6.5,
2022-07-29,,,,,
2022-07-30,,,6.0,,
2022-07-31,,,7.0,,
2022-08-01,,,,,
2022-08-02,,,18.0,,
2022-08-03,,,,,
2022-08-04,,,,,
2022-08-05,,,,,
2022-08-06,,,0.0,,
2022-08-07,,,0.0,,
2022-08-08,,,1.0,,
2022-08-09,,,,,
2022-08-10,,,,,
2022-08-11,,,,,
2022-08-12,,,,,
2022-08-13,,,,,
2022-08-14,,,,,
2022-08-15,,,,,
2022-08-16,,,,,
2022-08-17,,,,,
2022-08-18,,,,,
2022-08-19,,,0.0,,
2022-08-20,,,,,
2022-08-21,,,,,
2022-08-22,,,,,
2022-08-23,,,,,
2022-08-24,,,,,
2022-08-25,,,,,
2022-08-26,,,,,
2022-08-27,,,0.0,,
2022-08-28,,,,,
2022-08-29,,,,,
2022-08-30,,,,,
2022-08-31,,,,,
2022-09-01,,,1.0,,
2022-09-02,,,,,
2022-09-03,,,1.0,,
2022-09-04,,,,,
2022-09-05,,,5.0,,
2022-09-06,,,6.0,,
2022-09-07,,,0.0,,
2022-09-08,,,,,
2022-09-09,,,,,
2022-09-10,,,,,
2022-09-11,,,25.0,,
2022-09-12,,,,,
2022-09-13,,,,,
2022-09-14,,,,,
2022-09-15,,,8.0,,
2022-09-16,,,,,
2022-09-17,,,0.0,,
2022-09-18,,,,,
2022-09-19,,,,,
2022-09-20,,,,,
2022-09-21,,,,,
2022-09-22,,,,,
2022-09-23,,,,,
2022-09-24,,,,,
2022-09-25,,,,,
2022-09-26,,,,,
2022-09-27,,,,,
2022-09-28,,,12.0,,
2022-09-29,,,,,
2022-09-30,,,,,
2022-10-01,,,,,
2022-10-02,,,,,
2022-10-03,,,,,
2022-10-04,,,,,
2022-10-05,,,,,
2022-10-06,,,,,
2022-10-07,,,94.0,,
2022-10-08,,,4.0,,
2022-10-09,,,,,
2022-10-10,,,0.0,,
2022-10-11,,,,,
2022-10-12,,,,,
2022-10-13,,,63.0,,
2022-10-14,,,,,
2022-10-15,1.5,,2.0,,
2022-10-16,,,0.0,,
2022-10-17,,,,,
2022-10-18,,,,,
2022-10-19,,,,,
2022-10-20,,,9.0,,
2022-10-21,,,,,
2022-10-22,,,,,
2022-10-23,,,,,
2022-10-24,,,,,
2022-10-25,,,,,
2022-10-26,,,0.0,,
2022-10-27,,,,,
2022-10-28,,,9.0,,
2022-10-29,,,,,
2022-10-30,,,,,
2022-10-31,,,,,
2022-11-01,,,,,
2022-11-02,,,,,
2022-11-03,,,,,
2022-11-04,,,106.0,,
2022-11-05,,,,,
2022-11-06,,,0.0,,
2022-11-07,,,,,
2022-11-08,,,,,
2022-11-09,,,,,
2022-11-10,,,77.0,,
2022-11-11,,,21.0,,
2022-11-12,,,10.0,,18.0
2022-11-13,,,2.0,,
2022-11-14,,,,,
2022-11-15,,,12.0,,
2022-11-16,0.5,,0.0,,44.0
2022-11-17,,,2.0,,
2022-11-18,,,,,
2022-11-19,,,,,
2022-11-20,,,0.0,,
